image,n_gt,dr,miss,dup,cm_mean
frame_000216_png.rf.Oa84EJoLxNktGvTdDiJv.png,13,0.6153846383094788,5,0,0.4941375348716974
frame_000324_png.rf.XKujjsXqsc6h3sQhEpSc.png,8,0.875,1,0,0.7025155588053167
frame_000540_png.rf.o5DDcuPFSLStXSog2jmM.png,20,0.8999999761581421,4,2,0.537793968198821
frame_000648_png.rf.6JddQS4Ve6GTRsreDh3V.png,12,0.6666666865348816,4,0,0.5727487107823518
frame_000756_png.rf.Bpyve76xfXXapleBwmvl.png,9,0.8888888955116272,2,1,0.6348972998352514
frame_000972_png.rf.QQzGOoYAW7O42N8Ci1MK.png,4,1.0,0,0,0.7242516577243805
frame_001188_png.rf.6c87dAZWweniUTD5nklJ.png,4,1.25,0,1,0.8132026344537735
frame_001296_png.rf.PoPK7UpUiA9E8gGPE62k.png,6,0.6666666865348816,2,0,0.6095313586605092
frame_001404_png.rf.41v6GpW9HkBYg19SKoqV.png,4,1.25,0,1,0.662292517721653
frame_001512_png.rf.aDcA0scqlYXH6HKi1yTL.png,10,0.8999999761581421,1,0,0.673701839055866
frame_001728_png.rf.4EFiMDEcAHfNocojsJVP.png,12,0.9166666865348816,2,1,0.6703782683859268
frame_002052_png.rf.6iQ7YtcHog1Rhe3i1J3D.png,14,1.0,0,0,0.6967819875904492
frame_002160_png.rf.avpfLRlWCkXHdE4AIMZn.png,15,0.9333333373069763,1,0,0.6192044039567312
frame_002592_png.rf.XBIVNQTWDXLriRf70TT4.png,14,0.9285714030265808,1,0,0.6475199769650187
frame_003348_png.rf.FlDsjWXLvJ3q1GS8xeqo.png,10,0.699999988079071,3,0,0.584852646291256
frame_003564_png.rf.Zy0vT3jvvzwj86mOaMHS.png,10,0.8999999761581421,2,1,0.6113688708671058
frame_003672_png.rf.aKpTz9bJn4xDPlS5Q78n.png,7,0.8571428656578064,2,1,0.48757511051371694
frame_003780_png.rf.pMSOQBYB7d40oRUOvqQg.png,9,0.6666666865348816,3,0,0.6494965848978609
frame_003996_png.rf.leh1xBix7xYZq6cpkbhD.png,7,0.7142857313156128,2,0,0.5650273497615542
frame_004104_png.rf.sMkoVf4JAEQkr5YRnh3F.png,7,0.8571428656578064,1,0,0.6952498384884426
frame_004536_png.rf.LciCyBmiK0O3wfp7ML4c.png,13,0.9230769276618958,3,2,0.582235579136371
frame_004644_png.rf.3rYqND1IYToE4oeuv3p3.png,13,1.0,1,1,0.5817360417500962
frame_004752_png.rf.cDzYEXQMGpzZGH48jQCI.png,12,1.0,0,0,0.7143976440032324
frame_004968_png.rf.9ZBhRtpLhi5ShMS8jQkA.png,7,0.7142857313156128,2,0,0.7517126003901163
frame_005292_png.rf.oiWCrC2j3lwwL4xigYup.png,7,0.8571428656578064,1,0,0.7299758616302695
gol3_10_jpg.rf.Wff213Nm1Y36wKpqYFdI.jpg,1,1.0,0,0,0.9548324942588806
gol3_12_jpg.rf.Elb3dV8dXqJUvPHRyvOG.jpg,1,1.0,0,0,0.9206683039665222
gol3_13_jpg.rf.EUw4y3CrsU878zH50Nbp.jpg,1,1.0,0,0,0.944496214389801
gol3_14_jpg.rf.Gw6jCZaUQZtNeq6DeYNe.jpg,1,1.0,0,0,0.9567604064941406
gol3_16_jpg.rf.uNrqUoppmF2Jkpt78Lam.jpg,1,1.0,0,0,0.9117372632026672
gol3_17_jpg.rf.L8KC87Pbvg0t4kmGLv9b.jpg,1,1.0,0,0,0.9171684384346008
gol3_18_jpg.rf.x6sXfWvcTvpCueXjS1Ux.jpg,1,1.0,0,0,0.971604585647583
gol3_19_jpg.rf.iLY7QXuU5RHFkr05q4h3.jpg,2,0.5,1,0,0.18986253382172436
gol3_1_jpg.rf.BlTDS3Afhc5fhlJJjAn6.jpg,1,1.0,0,0,0.9582623839378357
