epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
103,41335.6,0.75628,0.34866,0.00299,0.78595,0.77254,0.82422,0.60724,1.092,1.04937,0.01882,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468
104,41724,0.76335,0.3439,0.00296,0.81846,0.79716,0.85375,0.63452,1.00025,0.93286,0.01547,0.0221674,0.00738913,0.0221674,0.00738913,0.0221674,0.00738913,0.0221674,0.00738913
105,42091.7,0.7642,0.34434,0.00296,0.82204,0.73838,0.82649,0.60972,1.08344,1.07083,0.01876,0.0220299,0.00734332,0.0220299,0.00734332,0.0220299,0.00734332,0.0220299,0.00734332
106,42500.5,0.75767,0.34695,0.00285,0.82547,0.76516,0.84097,0.6131,1.08072,1.00162,0.01801,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725
107,42954.1,0.76292,0.3408,0.00295,0.81722,0.75848,0.81722,0.60933,1.04897,1.11946,0.01714,0.0217528,0.00725094,0.0217528,0.00725094,0.0217528,0.00725094,0.0217528,0.00725094
108,43361.9,0.7548,0.33873,0.00285,0.836,0.75877,0.83471,0.61686,1.08511,1.02725,0.01818,0.0216132,0.00720439,0.0216132,0.00720439,0.0216132,0.00720439,0.0216132,0.00720439
109,43710.9,0.75353,0.33675,0.00292,0.82781,0.76929,0.84273,0.62579,1.07468,0.99178,0.0186,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761
110,44105.9,0.7495,0.3387,0.00286,0.82964,0.78911,0.85884,0.62827,1.09677,0.90632,0.01833,0.0213318,0.00711059,0.0213318,0.00711059,0.0213318,0.00711059,0.0213318,0.00711059
111,44396.1,0.75506,0.33534,0.00282,0.82861,0.7272,0.81851,0.59822,1.09974,1.12915,0.01816,0.02119,0.00706335,0.02119,0.00706335,0.02119,0.00706335,0.02119,0.00706335
112,44764.9,0.74353,0.33017,0.00288,0.78877,0.78151,0.82541,0.60647,1.09057,1.11428,0.01888,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588
113,45116.2,0.75239,0.33257,0.0029,0.81165,0.76935,0.82271,0.59371,1.14247,1.07851,0.01971,0.0209046,0.0069682,0.0209046,0.0069682,0.0209046,0.0069682,0.0209046,0.0069682
114,45455.6,0.74809,0.32795,0.00284,0.79573,0.75519,0.80839,0.59526,1.0849,1.09157,0.01836,0.0207609,0.00692031,0.0207609,0.00692031,0.0207609,0.00692031,0.0207609,0.00692031
115,45806.5,0.75323,0.33354,0.00289,0.81459,0.74513,0.82297,0.60314,1.11641,1.06745,0.01856,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222
116,46217.1,0.73752,0.32494,0.00288,0.8089,0.75551,0.81343,0.59099,1.16544,1.11339,0.02092,0.0204718,0.00682392,0.0204718,0.00682392,0.0204718,0.00682392,0.0204718,0.00682392
117,46589.1,0.74031,0.32578,0.00278,0.80988,0.77141,0.8272,0.60642,1.09783,1.01869,0.01831,0.0203263,0.00677543,0.0203263,0.00677543,0.0203263,0.00677543,0.0203263,0.00677543
118,47011,0.74697,0.33104,0.00276,0.82893,0.7479,0.82623,0.61434,1.06504,1.03386,0.01743,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675
119,47366,0.73271,0.32332,0.00287,0.81994,0.77597,0.84571,0.63301,1.05503,0.99891,0.01771,0.0200337,0.00667789,0.0200337,0.00667789,0.0200337,0.00667789,0.0200337,0.00667789
120,47721.4,0.72216,0.31945,0.00277,0.81692,0.75817,0.83097,0.61766,1.10067,1.05999,0.01905,0.0198865,0.00662885,0.0198865,0.00662885,0.0198865,0.00662885,0.0198865,0.00662885
121,48060.3,0.72173,0.31754,0.00275,0.84607,0.76166,0.84153,0.61328,1.08612,1.01924,0.01784,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963
122,48426.1,0.72517,0.3095,0.00279,0.80153,0.74688,0.80259,0.58193,1.19024,1.16907,0.02191,0.0195908,0.00653025,0.0195908,0.00653025,0.0195908,0.00653025,0.0195908,0.00653025
123,48785.4,0.72318,0.32244,0.00275,0.82978,0.76355,0.82876,0.60657,1.10719,1.06356,0.01888,0.0194421,0.00648071,0.0194421,0.00648071,0.0194421,0.00648071,0.0194421,0.00648071
124,49228.7,0.72705,0.31935,0.00276,0.80846,0.77405,0.82367,0.6048,1.14943,1.07206,0.02072,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101
125,49694,0.72021,0.31818,0.00275,0.81093,0.78239,0.844,0.62234,1.1103,0.98631,0.01905,0.0191435,0.00638115,0.0191435,0.00638115,0.0191435,0.00638115,0.0191435,0.00638115
126,50211.6,0.73005,0.32184,0.00274,0.82945,0.75094,0.83429,0.61014,1.15583,1.03296,0.02075,0.0189935,0.00633115,0.0189935,0.00633115,0.0189935,0.00633115,0.0189935,0.00633115
127,50553.8,0.71689,0.31382,0.00269,0.79927,0.77407,0.8267,0.60357,1.19998,1.03897,0.02199,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101
