epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
34,10804.7,0.96221,0.55589,0.00468,0.81512,0.76336,0.83728,0.59059,1.20212,0.97894,0.02425,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736
35,11121.7,0.94763,0.54345,0.0046,0.73545,0.74098,0.8092,0.58169,1.07883,0.95928,0.01926,0.0290686,0.00968955,0.0290686,0.00968955,0.0290686,0.00968955,0.0290686,0.00968955
36,11453.7,0.93203,0.53241,0.00447,0.82775,0.76308,0.83775,0.58408,1.08941,0.95242,0.01847,0.0290137,0.00967122,0.0290137,0.00967122,0.0290137,0.00967122,0.0290137,0.00967122
37,11838.4,0.93447,0.52525,0.00442,0.77227,0.75118,0.81902,0.57299,1.14754,1.00098,0.02154,0.0289572,0.00965239,0.0289572,0.00965239,0.0289572,0.00965239,0.0289572,0.00965239
38,12101.2,0.93041,0.51692,0.00442,0.80041,0.77097,0.85264,0.60533,1.10649,0.88156,0.01967,0.0288992,0.00963306,0.0288992,0.00963306,0.0288992,0.00963306,0.0288992,0.00963306
39,12434.3,0.91749,0.51712,0.00448,0.80309,0.79885,0.87136,0.63056,1.07081,0.83149,0.01917,0.0288397,0.00961322,0.0288397,0.00961322,0.0288397,0.00961322,0.0288397,0.00961322
40,12748,0.92896,0.52074,0.00441,0.78884,0.74466,0.8241,0.58813,1.15104,0.95016,0.02206,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289
41,13034.5,0.91589,0.50211,0.00433,0.81598,0.77286,0.85741,0.60362,1.11635,0.86846,0.02172,0.0287162,0.00957205,0.0287162,0.00957205,0.0287162,0.00957205,0.0287162,0.00957205
42,13360.1,0.92512,0.51186,0.00438,0.79448,0.74747,0.83115,0.58976,1.07945,0.93521,0.01901,0.0286522,0.00955072,0.0286522,0.00955072,0.0286522,0.00955072,0.0286522,0.00955072
43,13683.3,0.90794,0.49137,0.00424,0.80127,0.78253,0.84545,0.60905,1.09908,0.93328,0.0192,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889
44,14006.4,0.91476,0.49692,0.00426,0.81662,0.82323,0.87864,0.63189,1.06108,0.7883,0.01809,0.0285197,0.00950658,0.0285197,0.00950658,0.0285197,0.00950658,0.0285197,0.00950658
45,14358.4,0.89698,0.48898,0.00426,0.77594,0.74657,0.80509,0.57808,1.07445,0.97245,0.01835,0.0284513,0.00948377,0.0284513,0.00948377,0.0284513,0.00948377,0.0284513,0.00948377
46,14665.7,0.90895,0.48906,0.00417,0.81437,0.79124,0.85036,0.6183,1.06991,0.95129,0.01829,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048
47,14970.9,0.89144,0.47965,0.00414,0.81843,0.76965,0.84192,0.61371,1.04315,0.91613,0.01707,0.0283101,0.00943671,0.0283101,0.00943671,0.0283101,0.00943671,0.0283101,0.00943671
48,15300.4,0.89942,0.48558,0.00404,0.82239,0.81168,0.86537,0.63145,1.07021,0.91807,0.01907,0.0282374,0.00941245,0.0282374,0.00941245,0.0282374,0.00941245,0.0282374,0.00941245
49,15583.2,0.8968,0.48653,0.0041,0.81237,0.77104,0.842,0.60987,1.03756,0.96009,0.01739,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772
50,15866.9,0.89202,0.47119,0.00413,0.86539,0.79765,0.87694,0.65048,1.02555,0.83102,0.01776,0.0280875,0.00936251,0.0280875,0.00936251,0.0280875,0.00936251,0.0280875,0.00936251
51,16215.7,0.89266,0.46844,0.0042,0.78164,0.77745,0.82343,0.59386,1.08035,1.00706,0.01907,0.0280105,0.00933683,0.0280105,0.00933683,0.0280105,0.00933683,0.0280105,0.00933683
52,16561,0.88168,0.46704,0.00404,0.82439,0.81724,0.86445,0.62885,1.08345,0.89467,0.01916,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067
53,16903.5,0.88219,0.46206,0.00402,0.808,0.78706,0.84481,0.58618,1.09689,1.00364,0.01863,0.0278522,0.00928405,0.0278522,0.00928405,0.0278522,0.00928405,0.0278522,0.00928405
54,17179.2,0.87816,0.46388,0.00405,0.75354,0.78562,0.8249,0.59159,1.0737,1.01145,0.0186,0.0277709,0.00925697,0.0277709,0.00925697,0.0277709,0.00925697,0.0277709,0.00925697
55,17444.7,0.87027,0.4591,0.00403,0.79586,0.76961,0.83594,0.5968,1.1161,1.00731,0.01955,0.0276883,0.00922942,0.0276883,0.00922942,0.0276883,0.00922942,0.0276883,0.00922942
56,17771.7,0.86188,0.44933,0.00404,0.78487,0.76965,0.81927,0.58763,1.10203,1.00839,0.01924,0.0276043,0.00920142,0.0276043,0.00920142,0.0276043,0.00920142,0.0276043,0.00920142
57,18138.2,0.87177,0.45387,0.00391,0.83961,0.7617,0.85082,0.6129,1.13934,1.01079,0.02176,0.0275189,0.00917296,0.0275189,0.00917296,0.0275189,0.00917296,0.0275189,0.00917296
58,18470.2,0.87107,0.45159,0.00383,0.82563,0.75111,0.8265,0.58969,1.03983,1.00889,0.01755,0.0274321,0.00914405,0.0274321,0.00914405,0.0274321,0.00914405,0.0274321,0.00914405
59,18829,0.85119,0.43958,0.0038,0.81858,0.74675,0.83604,0.60979,1.09097,0.98327,0.02003,0.0273441,0.00911469,0.0273441,0.00911469,0.0273441,0.00911469,0.0273441,0.00911469
60,19134.9,0.85665,0.44026,0.00392,0.81433,0.73905,0.82518,0.58895,1.16219,1.04503,0.02149,0.0272546,0.00908488,0.0272546,0.00908488,0.0272546,0.00908488,0.0272546,0.00908488
61,19404.1,0.85938,0.44274,0.00392,0.78197,0.78675,0.84102,0.60235,1.06514,0.97309,0.01848,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463
62,19775.9,0.8547,0.44053,0.00382,0.79011,0.73166,0.80723,0.58085,1.06104,1.05642,0.01747,0.0270718,0.00902395,0.0270718,0.00902395,0.0270718,0.00902395,0.0270718,0.00902395
63,20088.3,0.85313,0.44138,0.00382,0.80141,0.73635,0.8242,0.59097,1.10369,1.00728,0.01969,0.0269785,0.00899282,0.0269785,0.00899282,0.0269785,0.00899282,0.0269785,0.00899282
64,20410.7,0.84948,0.44042,0.00405,0.81501,0.79945,0.85551,0.60862,1.12031,0.95365,0.02018,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127
65,20733.8,0.84733,0.43283,0.00395,0.79633,0.7386,0.82588,0.58101,1.11298,0.98815,0.01907,0.0267878,0.00892928,0.0267878,0.00892928,0.0267878,0.00892928,0.0267878,0.00892928
66,21045.8,0.84449,0.42915,0.00373,0.85095,0.79016,0.86351,0.62428,1.04419,0.90243,0.01795,0.0266906,0.00889687,0.0266906,0.00889687,0.0266906,0.00889687,0.0266906,0.00889687
67,21323.7,0.83764,0.43198,0.00373,0.77457,0.73789,0.80736,0.56951,1.06007,1.05617,0.01763,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404
68,21613.8,0.84164,0.42346,0.00377,0.83131,0.78334,0.85382,0.61713,1.03742,0.9131,0.01771,0.0264924,0.00883079,0.0264924,0.00883079,0.0264924,0.00883079,0.0264924,0.00883079
69,21852.8,0.83101,0.42369,0.00384,0.84964,0.78056,0.85932,0.61436,1.10195,0.97998,0.01997,0.0263914,0.00879713,0.0263914,0.00879713,0.0263914,0.00879713,0.0263914,0.00879713
70,22095.1,0.82815,0.41919,0.00373,0.82797,0.78115,0.84728,0.62506,1.15658,0.95884,0.02192,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305
71,22351,0.83616,0.42964,0.00377,0.81323,0.79807,0.8483,0.60156,1.17601,1.0254,0.02279,0.0261857,0.00872857,0.0261857,0.00872857,0.0261857,0.00872857,0.0261857,0.00872857
72,22614.6,0.83081,0.42216,0.00372,0.8468,0.78818,0.86768,0.63344,0.99277,0.86164,0.01636,0.026081,0.00869368,0.026081,0.00869368,0.026081,0.00869368,0.026081,0.00869368
73,22880.8,0.8279,0.41376,0.00363,0.83506,0.78381,0.84141,0.61282,1.05771,0.99186,0.01869,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839
74,23301.3,0.82948,0.42283,0.00373,0.82295,0.78431,0.85416,0.6232,1.05394,0.96531,0.01884,0.0258681,0.00862271,0.0258681,0.00862271,0.0258681,0.00862271,0.0258681,0.00862271
75,23600.9,0.81448,0.40879,0.00365,0.83127,0.77938,0.84843,0.61816,1.04691,1.05884,0.01836,0.0257599,0.00858664,0.0257599,0.00858664,0.0257599,0.00858664,0.0257599,0.00858664
76,23949.5,0.81261,0.4056,0.00366,0.80366,0.73962,0.81253,0.58708,1.13476,1.15793,0.02075,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018
77,24294,0.81739,0.41179,0.00368,0.81325,0.75741,0.8278,0.58858,1.13032,1.04257,0.02071,0.02554,0.00851333,0.02554,0.00851333,0.02554,0.00851333,0.02554,0.00851333
78,24576.6,0.80284,0.3998,0.00354,0.78759,0.77056,0.8289,0.60057,1.12853,1.10174,0.02047,0.0254283,0.00847611,0.0254283,0.00847611,0.0254283,0.00847611,0.0254283,0.00847611
79,24822.3,0.80827,0.40755,0.00374,0.8013,0.76423,0.81996,0.57712,1.13803,1.1183,0.02004,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851
80,25136,0.80044,0.39924,0.00365,0.79246,0.75708,0.81039,0.58379,1.08653,1.11415,0.01924,0.0252016,0.00840054,0.0252016,0.00840054,0.0252016,0.00840054,0.0252016,0.00840054
81,25486.5,0.80097,0.39113,0.00359,0.80699,0.77474,0.83525,0.58822,1.12667,1.02814,0.01981,0.0250866,0.0083622,0.0250866,0.0083622,0.0250866,0.0083622,0.0250866,0.0083622
82,25936.6,0.79986,0.39695,0.00359,0.79351,0.78277,0.84188,0.60496,1.06284,0.9482,0.01831,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349
83,26300.7,0.79477,0.39402,0.00358,0.80808,0.77364,0.83678,0.60959,1.04107,1.01815,0.01761,0.0248533,0.00828443,0.0248533,0.00828443,0.0248533,0.00828443,0.0248533,0.00828443
84,26632.6,0.79597,0.39119,0.00365,0.84231,0.74518,0.83763,0.61523,1.05183,1.03237,0.01876,0.024735,0.00824502,0.024735,0.00824502,0.024735,0.00824502,0.024735,0.00824502
85,26935.7,0.7805,0.38844,0.00351,0.84785,0.78955,0.85917,0.62108,1.02361,0.97259,0.01678,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525
86,27291.4,0.79151,0.38167,0.00343,0.82354,0.80316,0.85532,0.62255,1.05577,0.95918,0.01842,0.0244954,0.00816514,0.0244954,0.00816514,0.0244954,0.00816514,0.0244954,0.00816514
87,27591.9,0.78579,0.3785,0.00343,0.81141,0.77203,0.83648,0.60878,1.10822,1.0626,0.02034,0.024374,0.00812468,0.024374,0.00812468,0.024374,0.00812468,0.024374,0.00812468
88,27931.1,0.7833,0.38682,0.00342,0.85304,0.77981,0.85271,0.6243,1.0615,1.0331,0.01938,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389
89,28192.6,0.78278,0.38248,0.00347,0.84668,0.78792,0.85587,0.62614,1.0547,0.98344,0.01812,0.0241283,0.00804277,0.0241283,0.00804277,0.0241283,0.00804277,0.0241283,0.00804277
90,28519.8,0.78168,0.38768,0.00358,0.84667,0.79838,0.86477,0.61822,1.03112,0.89828,0.01723,0.0240039,0.00800131,0.0240039,0.00800131,0.0240039,0.00800131,0.0240039,0.00800131
91,28952.3,0.79245,0.3849,0.00351,0.83362,0.77515,0.84781,0.5887,1.12349,1.03984,0.02022,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954
92,29235.1,0.78006,0.38309,0.00348,0.85079,0.74536,0.82799,0.59478,1.12694,1.12636,0.02023,0.0237523,0.00791744,0.0237523,0.00791744,0.0237523,0.00791744,0.0237523,0.00791744
93,29510.8,0.76682,0.37198,0.00345,0.82797,0.80559,0.83894,0.59476,1.12551,1.07988,0.02085,0.0236251,0.00787503,0.0236251,0.00787503,0.0236251,0.00787503,0.0236251,0.00787503
94,29799.3,0.78329,0.38085,0.00344,0.85245,0.76693,0.85306,0.60965,1.10981,1.00583,0.02038,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231
95,30112.9,0.76814,0.37816,0.0035,0.82863,0.75576,0.84013,0.62335,1.07553,1.12534,0.01944,0.0233679,0.00778929,0.0233679,0.00778929,0.0233679,0.00778929,0.0233679,0.00778929
96,30382,0.77771,0.38395,0.00341,0.81973,0.72083,0.81609,0.59862,1.08391,1.15566,0.01979,0.0232379,0.00774596,0.0232379,0.00774596,0.0232379,0.00774596,0.0232379,0.00774596
97,30745.5,0.77048,0.36718,0.00332,0.82903,0.77641,0.84901,0.62914,0.99715,0.97627,0.01598,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234
98,31030.6,0.765,0.36939,0.00343,0.82214,0.76384,0.83962,0.60935,1.07251,1.03248,0.01829,0.0229753,0.00765843,0.0229753,0.00765843,0.0229753,0.00765843,0.0229753,0.00765843
99,31313.8,0.76755,0.36697,0.00332,0.83511,0.75475,0.83441,0.59328,1.07319,1.07967,0.01923,0.0228427,0.00761423,0.0228427,0.00761423,0.0228427,0.00761423,0.0228427,0.00761423
100,31661.6,0.76521,0.36726,0.00338,0.84736,0.75139,0.84177,0.61663,1.06343,1.02861,0.0179,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976
