image,n_gt,dr,miss,dup,cm_mean
night-traffic-5_mp4-0013_jpg.rf.Ha2eDwt60XHHhWoiODxr.jpg,10,0.800000011920929,2,0,0.6186373094562441
night-traffic-5_mp4-0014_jpg.rf.xdlJjkgjeKduLSpBoAa0.jpg,12,0.8333333134651184,2,0,0.6442545658598343
night-traffic-5_mp4-0015_jpg.rf.1aTyuPtXCpm2ERsRcjJh.jpg,11,0.9090909361839294,1,0,0.7545108023014936
night-traffic-5_mp4-0017_jpg.rf.9ZdK0DG6p0s8M1HWnhfl.jpg,8,0.875,1,0,0.6030727019533515
night-traffic-5_mp4-0018_jpg.rf.ANSdbYPtxxf3CclecKka.jpg,7,0.4285714328289032,4,0,0.4616315668182714
night-traffic-5_mp4-0020_jpg.rf.XEfmCHnSHJawcxV5khVo.jpg,10,0.800000011920929,2,0,0.4134731777012348
night-traffic-5_mp4-0021_jpg.rf.KQeB6zgKKbSREKaOeiYg.jpg,7,1.0,1,1,0.469756558204868
night-traffic-5_mp4-0022_jpg.rf.4UXeZSqoUhixFud9AdKN.jpg,13,0.7692307829856873,5,2,0.4066164774569468
night-traffic-5_mp4-0023_jpg.rf.iqMnabsXhlBG7Rlmp0nt.jpg,6,0.6666666865348816,2,0,0.5432043243199587
night-traffic-5_mp4-0025_jpg.rf.OLUkYXzkG56AWwp17oRU.jpg,7,0.7142857313156128,2,0,0.5031566630184118
night-traffic-5_mp4-0026_jpg.rf.yUxE84FYDEXnrt0QEgos.jpg,9,1.0,1,1,0.754912707540724
night-traffic-5_mp4-0027_jpg.rf.ci3L3rHwuqNmKfS8gbcr.jpg,15,0.800000011920929,3,0,0.5796577014029026
